# Test: Biking - Fitzpatrick: Type II (White) - BMI: Normal (18.5 to 25)- Duration: 20 minutes - Time: 2020-09-13-07-25-01
# MAE: 2.66 - Noise: 3.30 - ProbabilityOfError: 0.98 - Availability: 100.0%
# mbs/icefish/icefish:9/PXE1.200905.002.DBW3.002/000098:userdebug/dev-keys
seconds, wear, bluetooth, confidence
669, 119, 119, 3
670, 119, 119, 3
671, 119, 119, 3
672, 119, 119, 3
673, 120, 120, 3
674, 120, 120, 3
675, 120, 121, 3
676, 119, 119, 3
677, 118, 117, 3
678, 117, 116, 3
679, 117, 116, 3
680, 116, 115, 3
681, 116, 115, 3
682, 115, 114, 3
683, 115, 112, 3
684, 114, 111, 2
685, 115, 111, 2
686, 115, 111, 2
687, 115, 112, 2
688, 115, 113, 2
689, 116, 113, 2
690, 117, 115, 2
691, 118, 116, 3
692, 117, 117, 3
693, 118, 117, 3
694, 118, 118, 3
695, 118, 118, 3
696, 118, 118, 3
697, 118, 118, 3
698, 118, 117, 3
699, 118, 117, 3
700, 117, 117, 3
701, 117, 117, 3
702, 117, 118, 3
703, 117, 118, 3
704, 117, 118, 3
705, 118, 118, 3
706, 117, 119, 3
707, 117, 119, 2
708, 117, 119, 2
709, 116, 119, 2
710, 116, 120, 2
711, 116, 120, 2
712, 116, 120, 2
713, 115, 121, 2
714, 114, 121, 2
715, 113, 122, 2
716, 114, 123, 2
717, 114, 123, 2
718, 115, 124, 2
719, 116, 124, 2
720, 116, 125, 2
721, 118, 125, 2
722, 119, 126, 2
723, 120, 126, 2
724, 122, 126, 2
725, 122, 126, 2
726, 124, 125, 2
727, 122, 124, 2
728, 121, 124, 2
729, 121, 124, 3
730, 121, 124, 3
731, 122, 124, 3
732, 123, 125, 3
733, 124, 125, 3
734, 124, 126, 3
735, 124, 126, 3
736, 124, 127, 3
737, 124, 127, 3
738, 122, 127, 2
739, 122, 128, 2
740, 122, 128, 2
741, 123, 128, 2
742, 123, 128, 2
743, 123, 129, 2
744, 124, 129, 2
745, 124, 129, 2
746, 124, 129, 2
747, 124, 130, 2
748, 125, 131, 2
749, 125, 131, 2
750, 125, 132, 2
751, 127, 133, 2
752, 128, 133, 2
753, 128, 134, 2
754, 129, 134, 2
755, 130, 135, 2
756, 131, 136, 2
757, 132, 136, 2
758, 132, 137, 2
759, 133, 138, 2
760, 134, 138, 2
761, 135, 139, 2
762, 135, 139, 3
763, 137, 139, 3
764, 137, 140, 3
765, 137, 140, 3
766, 138, 140, 2
767, 137, 140, 2
768, 139, 140, 3
769, 138, 141, 3
770, 138, 140, 3
771, 138, 141, 2
772, 138, 140, 2
773, 138, 140, 2
774, 139, 140, 2
775, 139, 141, 2
776, 140, 141, 2
777, 140, 141, 2
778, 141, 141, 2
779, 140, 141, 2
780, 140, 141, 2
781, 141, 141, 2
782, 141, 142, 2
783, 140, 142, 2
784, 140, 143, 2
785, 141, 143, 2
786, 140, 143, 2
787, 140, 144, 2
788, 140, 144, 2
789, 139, 144, 2
790, 139, 145, 2
791, 140, 145, 2
792, 140, 145, 2
793, 139, 146, 2
794, 141, 146, 2
795, 140, 146, 2
796, 139, 147, 2
797, 140, 148, 2
798, 140, 148, 2
799, 140, 149, 2
800, 141, 149, 2
801, 141, 149, 2
802, 143, 149, 2
803, 143, 148, 2
804, 144, 147, 2
805, 144, 147, 2
806, 142, 147, 2
807, 142, 146, 2
808, 142, 145, 2
809, 141, 145, 2
810, 141, 145, 2
811, 141, 144, 2
812, 141, 144, 2
813, 140, 144, 2
814, 139, 143, 2
815, 138, 143, 2
816, 138, 142, 2
817, 137, 141, 1
818, 136, 140, 1
819, 136, 139, 1
820, 136, 138, 1
821, 135, 137, 2
822, 134, 137, 2
823, 134, 137, 2
824, 133, 137, 2
825, 133, 138, 2
826, 133, 138, 2
827, 134, 139, 2
828, 134, 139, 2
829, 135, 140, 2
830, 136, 141, 2
831, 136, 141, 2
832, 137, 141, 2
833, 137, 142, 2
834, 137, 142, 2
835, 137, 143, 2
836, 138, 143, 2
837, 139, 143, 2
838, 139, 143, 2
839, 139, 143, 2
840, 140, 143, 2
841, 140, 144, 2
842, 141, 144, 2
843, 141, 144, 2
844, 142, 144, 2
845, 142, 144, 2
846, 142, 144, 3
847, 142, 144, 3
848, 142, 144, 3
849, 143, 145, 3
850, 143, 145, 3
851, 143, 145, 3
852, 142, 145, 3
853, 143, 145, 3
854, 144, 145, 3
855, 144, 146, 3
856, 144, 146, 3
857, 144, 146, 3
858, 145, 146, 3
859, 145, 146, 3
860, 146, 147, 3
861, 146, 147, 3
862, 146, 147, 3
863, 146, 147, 3
864, 146, 147, 3
865, 147, 147, 3
866, 147, 147, 3
867, 146, 146, 3
868, 146, 146, 3
869, 145, 146, 3
870, 145, 146, 3
871, 145, 146, 3
872, 146, 146, 3
873, 146, 147, 3
874, 146, 147, 3
875, 147, 147, 3
876, 146, 147, 3
877, 146, 147, 3
878, 146, 147, 3
879, 146, 147, 3
880, 145, 148, 3
881, 145, 147, 3
882, 145, 148, 3
883, 145, 148, 3
884, 145, 148, 3
885, 145, 149, 3
886, 146, 149, 3
887, 147, 149, 3
888, 147, 149, 3
889, 148, 149, 3
890, 147, 149, 3
891, 147, 149, 3
892, 147, 149, 3
893, 148, 149, 3
894, 147, 149, 3
895, 146, 149, 3
896, 146, 148, 3
897, 146, 148, 3
898, 147, 148, 3
899, 145, 148, 3
900, 146, 148, 3
901, 145, 148, 3
902, 144, 148, 3
903, 145, 147, 3
904, 145, 147, 3
