# Test: Fast_Running - Fitzpatrick: Type II (White) - BMI: Normal (18.5 to 25)- Duration: 20 minutes - Time: 2020-09-11-09-06-05
# MAE: 1.17 - Noise: 2.10 - ProbabilityOfError: 0.99 - Availability: 100.0%
# mbs/icefish/icefish:9/PXE1.200905.002.DBW3.002/000098:userdebug/dev-keys
seconds, wear, bluetooth, confidence
728, 158, 159, 3
729, 158, 159, 3
730, 158, 159, 3
731, 159, 159, 3
732, 159, 159, 3
733, 159, 159, 3
734, 159, 160, 3
735, 159, 159, 3
736, 159, 159, 3
737, 159, 160, 3
738, 160, 160, 3
739, 160, 160, 3
740, 159, 160, 3
741, 159, 160, 3
742, 159, 159, 3
743, 159, 160, 3
744, 158, 160, 3
745, 159, 160, 3
746, 159, 160, 3
747, 159, 160, 3
748, 159, 160, 3
749, 158, 160, 3
750, 159, 161, 3
751, 160, 161, 3
752, 160, 160, 3
753, 160, 161, 3
754, 160, 161, 3
755, 160, 161, 3
756, 160, 161, 3
757, 161, 161, 3
758, 161, 161, 3
759, 160, 162, 3
760, 160, 162, 3
761, 160, 162, 3
762, 160, 162, 3
763, 160, 162, 3
764, 160, 162, 3
765, 161, 162, 3
766, 162, 162, 3
767, 162, 162, 3
768, 162, 162, 3
769, 161, 162, 3
770, 161, 162, 3
771, 160, 162, 3
772, 160, 162, 3
773, 159, 162, 3
774, 160, 162, 3
775, 160, 162, 3
776, 161, 162, 3
777, 162, 162, 3
778, 163, 161, 3
779, 162, 162, 3
780, 162, 163, 3
781, 163, 162, 3
782, 163, 162, 3
783, 163, 163, 3
784, 163, 163, 3
785, 162, 162, 3
786, 162, 162, 3
787, 161, 162, 3
788, 161, 162, 3
789, 162, 163, 3
790, 162, 163, 3
791, 162, 162, 3
792, 162, 162, 3
793, 161, 162, 3
794, 161, 162, 3
795, 161, 162, 3
796, 162, 161, 3
797, 162, 162, 3
798, 162, 162, 3
799, 162, 162, 3
800, 162, 162, 3
801, 162, 162, 3
802, 162, 162, 3
803, 161, 162, 3
804, 160, 161, 3
805, 160, 161, 3
806, 160, 161, 3
807, 160, 162, 3
808, 160, 162, 3
809, 161, 161, 3
810, 159, 161, 2
811, 158, 161, 2
812, 158, 161, 2
813, 159, 161, 3
814, 159, 161, 3
815, 159, 161, 3
816, 159, 162, 3
817, 159, 161, 3
818, 160, 161, 3
819, 162, 161, 3
820, 162, 161, 3
821, 161, 162, 3
822, 161, 162, 3
823, 161, 161, 3
824, 160, 161, 3
825, 160, 161, 3
826, 161, 161, 3
827, 161, 161, 3
828, 160, 160, 3
829, 162, 160, 3
830, 162, 161, 3
831, 160, 161, 3
832, 160, 161, 3
833, 159, 161, 3
834, 160, 161, 2
835, 161, 161, 2
836, 163, 161, 3
837, 162, 162, 3
838, 161, 162, 3
839, 162, 162, 3
840, 162, 162, 3
841, 161, 162, 3
842, 161, 162, 3
843, 161, 162, 3
844, 161, 162, 3
845, 161, 162, 3
846, 162, 162, 3
847, 161, 162, 3
848, 162, 162, 3
849, 161, 162, 3
850, 161, 162, 3
851, 160, 162, 3
852, 161, 162, 3
853, 160, 162, 3
854, 160, 162, 3
855, 161, 161, 3
856, 161, 161, 3
857, 161, 161, 3
858, 160, 161, 3
859, 160, 161, 3
860, 161, 161, 3
861, 161, 161, 3
862, 161, 160, 3
863, 160, 160, 3
864, 160, 160, 3
865, 160, 160, 3
866, 159, 160, 3
867, 159, 160, 3
868, 160, 160, 3
869, 160, 160, 3
870, 160, 160, 3
871, 160, 160, 3
872, 160, 160, 3
873, 161, 160, 3
874, 161, 160, 3
875, 161, 159, 3
876, 160, 159, 3
