com.samsung.health.step_count,1144003,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
2.033811,com.sec.android.app.shealth,16,,3600000,04.12.2021 à 02:09:00,0.510343,NS2ZoYjFXt,,04.12.2021 à 02:10:00,16385801-0000-0000-0000-385801400000,13.760000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
1.222077,com.sec.android.app.shealth,64,,3600000,04.12.2021 à 02:15:00,2.229681,NS2ZoYjFXt,,04.12.2021 à 02:16:00,16385805-0000-0000-0000-385805000000,47.259998,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.355869,com.sec.android.app.shealth,10,,3600000,04.12.2021 à 02:18:00,0.518910,NS2ZoYjFXt,,04.12.2021 à 02:19:00,16385806-0000-0000-0000-385806800000,6.300000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.644592,com.sec.android.app.shealth,49,,3600000,04.12.2021 à 02:19:00,1.875656,NS2ZoYjFXt,,04.12.2021 à 02:20:00,16385807-0000-0000-0000-385807400000,30.879999,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
1.087544,com.sec.android.app.shealth,91,,3600000,04.12.2021 à 02:20:00,3.095300,NS2ZoYjFXt,,04.12.2021 à 02:21:00,16385808-0000-0000-0000-385808000000,61.990002,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
1.047928,com.sec.android.app.shealth,68,,3600000,04.12.2021 à 02:22:00,2.491752,NS2ZoYjFXt,,04.12.2021 à 02:23:00,16385809-0000-0000-0000-385809200000,49.400002,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.292110,com.sec.android.app.shealth,23,,3600000,04.12.2021 à 02:23:00,1.507950,NS2ZoYjFXt,,04.12.2021 à 02:24:00,16385809-0000-0000-0000-385809800000,15.539289,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.787574,com.sec.android.app.shealth,45,,3600000,04.12.2021 à 02:24:00,1.603962,NS2ZoYjFXt,,04.12.2021 à 02:25:00,16385810-0000-0000-0000-385810400000,28.640711,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.630429,com.sec.android.app.shealth,45,,3600000,04.12.2021 à 02:25:00,1.814575,NS2ZoYjFXt,,04.12.2021 à 02:26:00,16385811-0000-0000-0000-385811000000,29.540001,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.484750,com.sec.android.app.shealth,42,,3600000,04.12.2021 à 02:26:00,1.909199,NS2ZoYjFXt,,04.12.2021 à 02:27:00,16385811-0000-0000-0000-385811600000,27.139999,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.260373,com.sec.android.app.shealth,10,,3600000,04.12.2021 à 02:27:00,0.712932,NS2ZoYjFXt,,04.12.2021 à 02:28:00,16385812-0000-0000-0000-385812200000,6.774720,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
1.043701,com.sec.android.app.shealth,91,,3600000,04.12.2021 à 02:28:00,3.172717,NS2ZoYjFXt,,04.12.2021 à 02:29:00,16385812-0000-0000-0000-385812800000,62.632362,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.505940,com.sec.android.app.shealth,39,,3600000,04.12.2021 à 02:29:00,1.840872,NS2ZoYjFXt,,04.12.2021 à 02:30:00,16385813-0000-0000-0000-385813400000,26.702915,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.060758,com.sec.android.app.shealth,5,,3600000,04.12.2021 à 02:30:00,1.109447,NS2ZoYjFXt,,04.12.2021 à 02:31:00,16385814-0000-0000-0000-385814000000,3.250000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.393160,com.sec.android.app.shealth,25,,3600000,04.12.2021 à 02:31:00,1.428122,NS2ZoYjFXt,,04.12.2021 à 02:32:00,16385814-0000-0000-0000-385814600000,17.750000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.932942,com.sec.android.app.shealth,46,,3600000,04.12.2021 à 02:32:00,1.675485,NS2ZoYjFXt,,04.12.2021 à 02:33:00,16385815-0000-0000-0000-385815200000,32.279999,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.567270,com.sec.android.app.shealth,27,,3600000,04.12.2021 à 02:33:00,1.159233,NS2ZoYjFXt,,04.12.2021 à 02:34:00,16385815-0000-0000-0000-385815800000,17.750000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.395115,com.sec.android.app.shealth,43,,3600000,04.12.2021 à 02:34:00,2.384968,NS2ZoYjFXt,,04.12.2021 à 02:35:00,16385816-0000-0000-0000-385816400000,29.840000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.228479,com.sec.android.app.shealth,20,,3600000,04.12.2021 à 02:35:00,1.556650,NS2ZoYjFXt,,04.12.2021 à 02:36:00,16385817-0000-0000-0000-385817000000,13.650000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.858277,com.sec.android.app.shealth,57,,3600000,04.12.2021 à 02:37:00,2.108356,NS2ZoYjFXt,,04.12.2021 à 02:38:00,16385818-0000-0000-0000-385818200000,38.630001,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.337616,com.sec.android.app.shealth,29,,3600000,04.12.2021 à 02:38:00,1.765921,NS2ZoYjFXt,,04.12.2021 à 02:39:00,16385818-0000-0000-0000-385818800000,20.160000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.551421,com.sec.android.app.shealth,48,,3600000,04.12.2021 à 02:39:00,2.175891,NS2ZoYjFXt,,04.12.2021 à 02:40:00,16385819-0000-0000-0000-385819400000,32.770000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.132817,com.sec.android.app.shealth,11,,3600000,04.12.2021 à 02:40:00,1.396493,NS2ZoYjFXt,,04.12.2021 à 02:41:00,16385820-0000-0000-0000-385820000000,8.030000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.256329,com.sec.android.app.shealth,20,,3600000,04.12.2021 à 02:41:00,1.309874,NS2ZoYjFXt,,04.12.2021 à 02:42:00,16385820-0000-0000-0000-385820600000,12.360000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.741864,com.sec.android.app.shealth,27,,3600000,04.12.2021 à 02:42:00,1.033654,NS2ZoYjFXt,,04.12.2021 à 02:43:00,16385821-0000-0000-0000-385821200000,18.280001,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.070843,com.sec.android.app.shealth,3,,3600000,04.12.2021 à 02:43:00,0.786647,NS2ZoYjFXt,,04.12.2021 à 02:44:00,16385821-0000-0000-0000-385821800000,2.640000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.473484,com.sec.android.app.shealth,43,,3600000,04.12.2021 à 02:48:00,2.026447,NS2ZoYjFXt,,04.12.2021 à 02:49:00,16385824-0000-0000-0000-385824800000,28.215502,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.514819,com.sec.android.app.shealth,45,,3600000,04.12.2021 à 02:49:00,2.034327,NS2ZoYjFXt,,04.12.2021 à 02:50:00,16385825-0000-0000-0000-385825400000,29.454496,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.537944,com.sec.android.app.shealth,51,,3600000,04.12.2021 à 02:50:00,2.186491,NS2ZoYjFXt,,04.12.2021 à 02:51:00,16385826-0000-0000-0000-385826000000,32.776535,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.404352,com.sec.android.app.shealth,29,,3600000,04.12.2021 à 02:51:00,1.572889,NS2ZoYjFXt,,04.12.2021 à 02:52:00,16385826-0000-0000-0000-385826600000,19.813465,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.493076,com.sec.android.app.shealth,13,,3600000,04.12.2021 à 02:52:00,0.594716,NS2ZoYjFXt,,04.12.2021 à 02:53:00,16385827-0000-0000-0000-385827200000,8.390000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.354431,com.sec.android.app.shealth,27,,3600000,04.12.2021 à 02:53:00,1.401958,NS2ZoYjFXt,,04.12.2021 à 02:54:00,16385827-0000-0000-0000-385827800000,16.450001,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.524001,com.sec.android.app.shealth,41,,3600000,04.12.2021 à 02:54:00,1.979361,NS2ZoYjFXt,,04.12.2021 à 02:55:00,16385828-0000-0000-0000-385828400000,29.150000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.819116,com.sec.android.app.shealth,59,,3600000,04.12.2021 à 02:55:00,2.233401,NS2ZoYjFXt,,04.12.2021 à 02:56:00,16385829-0000-0000-0000-385829000000,40.619999,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.884127,com.sec.android.app.shealth,56,,3600000,04.12.2021 à 02:56:00,2.384624,NS2ZoYjFXt,,04.12.2021 à 02:57:00,16385829-0000-0000-0000-385829600000,44.520000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
1.204342,com.sec.android.app.shealth,60,,3600000,04.12.2021 à 02:57:00,2.265878,NS2ZoYjFXt,,04.12.2021 à 02:58:00,16385830-0000-0000-0000-385830200000,47.880001,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.881299,com.sec.android.app.shealth,52,,3600000,04.12.2021 à 02:58:00,2.094425,NS2ZoYjFXt,,04.12.2021 à 02:59:00,16385830-0000-0000-0000-385830800000,38.990002,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
1.328572,com.sec.android.app.shealth,106,,3600000,04.12.2021 à 02:59:00,3.852490,NS2ZoYjFXt,,04.12.2021 à 03:00:00,16385831-0000-0000-0000-385831400000,83.331421,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
1.465837,com.sec.android.app.shealth,90,,3600000,04.12.2021 à 03:00:00,3.463097,NS2ZoYjFXt,,04.12.2021 à 03:01:00,16385832-0000-0000-0000-385832000000,76.669136,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
0.339279,com.sec.android.app.shealth,18,,3600000,04.12.2021 à 03:01:00,0.929532,NS2ZoYjFXt,,04.12.2021 à 03:02:00,16385832-0000-0000-0000-385832600000,10.805520,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
1.070338,com.sec.android.app.shealth,44,,3600000,04.12.2021 à 03:03:00,1.451097,NS2ZoYjFXt,,04.12.2021 à 03:04:00,16385833-0000-0000-0000-385833800000,29.150000,04.12.2021 à 03:04:21,04.12.2021 à 03:04:21,
1.861111,com.sec.android.app.shealth,15,230002,3600000,04.12.2021 à 00:16:00,0.520000,3hCrv0rpUB,,04.12.2021 à 00:16:59,23accd28-383a-ea23-f2f2-74eee1a0cf0b,12.790000,04.12.2021 à 00:17:06,04.12.2021 à 00:17:06,
1.611111,com.sec.android.app.shealth,46,230002,3600000,04.12.2021 à 00:17:00,1.530000,3hCrv0rpUB,,04.12.2021 à 00:17:59,01996397-6c83-9407-63fa-e38f9e3c943d,35.930000,04.12.2021 à 00:20:30,04.12.2021 à 00:20:30,
1.305556,com.sec.android.app.shealth,40,230002,3600000,04.12.2021 à 00:30:00,1.380000,3hCrv0rpUB,,04.12.2021 à 00:30:59,ccd04ffb-8dd1-87eb-736a-3e8e8dcd2e94,30.370000,04.12.2021 à 00:31:27,04.12.2021 à 00:31:27,
1.374230,com.sec.android.app.shealth,74,230002,3600000,04.12.2021 à 00:31:00,2.470000,3hCrv0rpUB,,04.12.2021 à 00:31:59,826f51f3-c76a-1201-7a5b-01f9121ffff1,55.850000,04.12.2021 à 00:31:27,04.12.2021 à 00:34:52,
1.277778,com.sec.android.app.shealth,6,230002,3600000,04.12.2021 à 00:32:00,0.190000,3hCrv0rpUB,,04.12.2021 à 00:32:59,d64afa7b-8737-aacb-8eac-fff633bafa53,4.440000,04.12.2021 à 00:34:52,04.12.2021 à 00:34:52,
1.729884,com.sec.android.app.shealth,78,230002,3600000,04.12.2021 à 00:34:00,2.940000,3hCrv0rpUB,,04.12.2021 à 00:34:59,e4ad95d1-74b1-76b0-ee90-9e5bac3e4f7f,60.198000,04.12.2021 à 00:34:52,04.12.2021 à 00:35:01,
1.250000,com.sec.android.app.shealth,12,230002,3600000,04.12.2021 à 00:35:00,0.430000,3hCrv0rpUB,,04.12.2021 à 00:35:59,83bb4a35-4390-65a1-d1b3-d4ae0c6439ae,8.880000,04.12.2021 à 00:36:56,04.12.2021 à 00:36:56,
1.401187,com.sec.android.app.shealth,42,230002,3600000,04.12.2021 à 00:36:00,1.400000,3hCrv0rpUB,,04.12.2021 à 00:36:59,425f460f-a3d9-a31f-8316-f8b79deb4f33,31.711000,04.12.2021 à 00:36:56,04.12.2021 à 00:42:53,
1.527778,com.sec.android.app.shealth,81,230002,3600000,04.12.2021 à 00:37:00,2.800000,3hCrv0rpUB,,04.12.2021 à 00:37:59,77cfcec4-176a-8f4a-e0f6-c8fa84655fbf,61.450000,04.12.2021 à 00:42:53,04.12.2021 à 00:42:53,
1.971987,com.sec.android.app.shealth,44,230002,3600000,04.12.2021 à 00:45:00,1.620000,3hCrv0rpUB,,04.12.2021 à 00:45:59,82748344-5d1c-0daa-fbd1-04eb07b60530,36.040000,04.12.2021 à 00:45:40,04.12.2021 à 00:51:11,
1.694444,com.sec.android.app.shealth,9,230002,3600000,04.12.2021 à 00:46:00,0.300000,3hCrv0rpUB,,04.12.2021 à 00:46:59,3211bd5c-103c-988f-7b99-5d17e930c921,7.240000,04.12.2021 à 00:51:11,04.12.2021 à 00:51:11,
1.444444,com.sec.android.app.shealth,48,230002,3600000,04.12.2021 à 00:51:00,1.630000,3hCrv0rpUB,,04.12.2021 à 00:51:59,ae724ebc-f1af-c4e1-03ad-b034e78329df,36.320000,04.12.2021 à 00:54:14,04.12.2021 à 00:54:14,
1.527778,com.sec.android.app.shealth,36,230002,3600000,04.12.2021 à 00:52:00,1.170000,3hCrv0rpUB,,04.12.2021 à 00:52:59,a3eb8e33-f8c8-d368-aea5-f5421d2c8dfd,28.050000,04.12.2021 à 00:54:14,04.12.2021 à 00:54:14,
1.344231,com.sec.android.app.shealth,24,230002,3600000,04.12.2021 à 00:54:00,0.830000,3hCrv0rpUB,,04.12.2021 à 00:54:59,dc02d743-0b45-a4a0-2110-3294814aa087,17.551000,04.12.2021 à 00:54:14,04.12.2021 à 00:55:01,
1.863081,com.sec.android.app.shealth,80,230002,3600000,04.12.2021 à 00:59:00,3.130000,3hCrv0rpUB,,04.12.2021 à 00:59:59,86636d92-315c-bd86-8f45-35087161d758,67.029000,04.12.2021 à 00:59:22,04.12.2021 à 01:01:57,
1.722222,com.sec.android.app.shealth,77,230002,3600000,04.12.2021 à 01:00:00,2.660000,3hCrv0rpUB,,04.12.2021 à 01:00:59,8fb67f9e-5bef-d3c6-14dc-3176c8c27174,61.860000,04.12.2021 à 01:01:57,04.12.2021 à 01:01:57,
1.569425,com.sec.android.app.shealth,96,230002,3600000,04.12.2021 à 01:01:00,3.090000,3hCrv0rpUB,,04.12.2021 à 01:01:59,432a0a40-55d1-f380-c5e5-ab6f2ac41c75,75.091000,04.12.2021 à 01:01:57,04.12.2021 à 01:02:12,
1.771386,com.sec.android.app.shealth,89,230002,3600000,04.12.2021 à 01:02:00,3.230000,3hCrv0rpUB,,04.12.2021 à 01:02:59,ea921f93-dc65-09c4-75aa-176ed7a7e9e4,72.669000,04.12.2021 à 01:02:12,04.12.2021 à 01:03:35,
1.670845,com.sec.android.app.shealth,110,230002,3600000,04.12.2021 à 01:03:00,4.220000,3hCrv0rpUB,,04.12.2021 à 01:03:59,891dd780-a9bb-4580-f1af-b18bdfac5cd3,84.259000,04.12.2021 à 01:03:35,04.12.2021 à 01:04:10,
1.502169,com.sec.android.app.shealth,95,230002,3600000,04.12.2021 à 01:04:00,6.170000,3hCrv0rpUB,,04.12.2021 à 01:04:59,facf8b7c-95f2-89d0-8457-0402fc44f8b5,62.189000,04.12.2021 à 01:04:10,04.12.2021 à 01:06:13,
2.305556,com.sec.android.app.shealth,49,230002,3600000,04.12.2021 à 01:05:00,2.330000,3hCrv0rpUB,,04.12.2021 à 01:05:59,9a914054-82d1-a74c-37e0-32b1623c356c,43.250000,04.12.2021 à 01:06:13,04.12.2021 à 01:06:13,
1.544862,com.sec.android.app.shealth,120,230002,3600000,04.12.2021 à 01:06:00,3.600000,3hCrv0rpUB,,04.12.2021 à 01:06:59,11fa2a81-9785-6689-265f-c157c60231c5,93.721000,04.12.2021 à 01:06:13,04.12.2021 à 01:07:17,
1.625379,com.sec.android.app.shealth,48,230002,3600000,04.12.2021 à 01:07:00,1.520000,3hCrv0rpUB,,04.12.2021 à 01:07:59,d9d42f62-4e03-75d8-28ab-680384470f6e,37.979000,04.12.2021 à 01:07:17,04.12.2021 à 01:08:22,
1.487941,com.sec.android.app.shealth,57,230002,3600000,04.12.2021 à 01:08:00,1.960000,3hCrv0rpUB,,04.12.2021 à 01:08:59,1656ded8-ae36-7c20-6725-3419e1b97d80,43.580000,04.12.2021 à 01:08:22,04.12.2021 à 01:09:25,
1.647054,com.sec.android.app.shealth,110,230002,3600000,04.12.2021 à 01:09:00,3.590000,3hCrv0rpUB,,04.12.2021 à 01:09:59,d9a0c0eb-cf84-acbf-5205-0fc820cded01,87.049000,04.12.2021 à 01:09:25,04.12.2021 à 01:10:20,
1.500000,com.sec.android.app.shealth,6,230002,3600000,04.12.2021 à 01:10:00,0.200000,3hCrv0rpUB,,04.12.2021 à 01:10:59,58372f61-88d9-bed9-5896-3bfaead9c869,4.660000,04.12.2021 à 01:10:20,04.12.2021 à 01:10:20,
1.500000,com.sec.android.app.shealth,24,230002,3600000,04.12.2021 à 01:14:00,0.810000,3hCrv0rpUB,,04.12.2021 à 01:14:59,63707cb8-897b-074b-5baa-52ec10d9a879,18.180000,04.12.2021 à 01:14:53,04.12.2021 à 01:14:53,
1.000000,com.sec.android.app.shealth,50,230002,3600000,04.12.2021 à 01:18:00,1.880000,3hCrv0rpUB,,04.12.2021 à 01:18:59,973486b4-2771-92ce-0caf-8be9403f9cec,35.599000,04.12.2021 à 01:18:59,04.12.2021 à 01:19:00,
1.333333,com.sec.android.app.shealth,27,230002,3600000,04.12.2021 à 01:20:00,1.010000,3hCrv0rpUB,,04.12.2021 à 01:20:59,8eb25282-6a5a-a75c-1b50-bba92d8ec11f,20.550000,04.12.2021 à 01:23:50,04.12.2021 à 01:23:50,
1.111111,com.sec.android.app.shealth,33,230002,3600000,04.12.2021 à 01:41:00,1.200000,3hCrv0rpUB,,04.12.2021 à 01:41:59,a954bfb3-d716-4d41-268d-791f8f06c76b,23.810000,04.12.2021 à 01:42:24,04.12.2021 à 01:42:24,
1.361111,com.sec.android.app.shealth,15,230002,3600000,04.12.2021 à 01:50:00,0.520000,3hCrv0rpUB,,04.12.2021 à 01:50:59,19cd2dff-44e6-7661-5c98-e9576a1574d7,11.240000,04.12.2021 à 01:55:01,04.12.2021 à 01:55:01,
1.555556,com.sec.android.app.shealth,20,230002,3600000,04.12.2021 à 02:14:00,0.680000,3hCrv0rpUB,,04.12.2021 à 02:14:59,e8d88bb6-92a1-e53e-2df0-f9669d92782c,15.760000,04.12.2021 à 02:15:01,04.12.2021 à 02:15:01,
1.352002,com.sec.android.app.shealth,91,230002,3600000,04.12.2021 à 02:15:00,3.100000,3hCrv0rpUB,,04.12.2021 à 02:15:59,b3685ff8-4726-e49c-1f73-b8d78378621f,68.800000,04.12.2021 à 02:15:10,04.12.2021 à 02:17:01,
1.626968,com.sec.android.app.shealth,37,230002,3600000,04.12.2021 à 02:17:00,1.380000,3hCrv0rpUB,,04.12.2021 à 02:17:59,495a5d2e-8aeb-1d0c-2ee6-e95addd69077,30.130000,04.12.2021 à 02:17:21,04.12.2021 à 02:18:52,
1.514303,com.sec.android.app.shealth,111,230002,3600000,04.12.2021 à 02:19:00,3.580000,3hCrv0rpUB,,04.12.2021 à 02:19:59,6111c1c8-59ef-4fd7-5255-af0735c891c5,85.639000,04.12.2021 à 02:19:45,04.12.2021 à 02:20:02,
1.508275,com.sec.android.app.shealth,94,230002,3600000,04.12.2021 à 02:20:00,2.970000,3hCrv0rpUB,,04.12.2021 à 02:20:59,97577d44-b991-6298-ebf5-13d65e34be1d,72.460000,04.12.2021 à 02:20:02,04.12.2021 à 02:22:42,
1.194444,com.sec.android.app.shealth,11,230002,3600000,04.12.2021 à 02:21:00,0.390000,3hCrv0rpUB,,04.12.2021 à 02:21:59,63b99f04-2188-1e63-0cfd-c1dea268ce00,8.040000,04.12.2021 à 02:22:42,04.12.2021 à 02:22:42,
1.442175,com.sec.android.app.shealth,73,230002,3600000,04.12.2021 à 02:22:00,2.480000,3hCrv0rpUB,,04.12.2021 à 02:22:59,195b4a05-1aca-4cf3-1996-729b88a97a92,54.162000,04.12.2021 à 02:22:42,04.12.2021 à 02:22:49,
1.706324,com.sec.android.app.shealth,67,230002,3600000,04.12.2021 à 02:23:00,2.140000,3hCrv0rpUB,,04.12.2021 à 02:23:59,bce7e21a-43f3-1ae3-0d07-e238b0f95878,53.150000,04.12.2021 à 02:23:49,04.12.2021 à 02:24:11,
1.385595,com.sec.android.app.shealth,75,230002,3600000,04.12.2021 à 02:24:00,2.510000,3hCrv0rpUB,,04.12.2021 à 02:24:59,b82ee651-0dfd-7d94-2aa3-9069278d9aad,56.688000,04.12.2021 à 02:24:11,04.12.2021 à 02:25:24,
1.628380,com.sec.android.app.shealth,110,230002,3600000,04.12.2021 à 02:25:00,3.490000,3hCrv0rpUB,,04.12.2021 à 02:25:59,adf1c252-035c-20f1-c17d-d1b023339b37,87.791000,04.12.2021 à 02:25:24,04.12.2021 à 02:26:43,
1.643954,com.sec.android.app.shealth,103,230002,3600000,04.12.2021 à 02:26:00,3.310000,3hCrv0rpUB,,04.12.2021 à 02:26:59,f36e7581-8144-9bb9-6a4a-251c8388717d,81.469000,04.12.2021 à 02:26:43,04.12.2021 à 02:27:19,
1.506132,com.sec.android.app.shealth,78,230002,3600000,04.12.2021 à 02:27:00,2.680000,3hCrv0rpUB,,04.12.2021 à 02:27:59,100b2dfb-eafb-d711-ba92-953292bf7d51,60.490000,04.12.2021 à 02:27:19,04.12.2021 à 02:28:09,
1.612567,com.sec.android.app.shealth,85,230002,3600000,04.12.2021 à 02:28:00,2.880000,3hCrv0rpUB,,04.12.2021 à 02:28:59,ae0326d2-a835-904f-a047-8ab2a74ae694,67.729000,04.12.2021 à 02:28:09,04.12.2021 à 02:29:12,
1.902541,com.sec.android.app.shealth,98,230002,3600000,04.12.2021 à 02:29:00,3.100000,3hCrv0rpUB,,04.12.2021 à 02:29:59,d27095ba-f62f-7fa6-5327-8dbc29c0741f,79.640000,04.12.2021 à 02:29:12,04.12.2021 à 02:30:25,
1.629205,com.sec.android.app.shealth,107,230002,3600000,04.12.2021 à 02:30:00,3.510000,3hCrv0rpUB,,04.12.2021 à 02:30:59,dc333e2c-d064-d490-4aee-74d60cafe8a9,84.759000,04.12.2021 à 02:30:25,04.12.2021 à 02:32:13,
1.472222,com.sec.android.app.shealth,88,230002,3600000,04.12.2021 à 02:31:00,2.870000,3hCrv0rpUB,,04.12.2021 à 02:31:59,8f8f4d1b-69fb-d623-9176-b2b0a733da02,67.320000,04.12.2021 à 02:32:13,04.12.2021 à 02:32:13,
1.642721,com.sec.android.app.shealth,104,230002,3600000,04.12.2021 à 02:32:00,3.320000,3hCrv0rpUB,,04.12.2021 à 02:32:59,389bc33d-ab92-899b-93cf-6865d4c28a95,81.941000,04.12.2021 à 02:32:13,04.12.2021 à 02:33:15,
1.449993,com.sec.android.app.shealth,92,230002,3600000,04.12.2021 à 02:33:00,3.010000,3hCrv0rpUB,,04.12.2021 à 02:33:59,ccd848ec-58b5-16bc-94ed-abef05abae3f,69.900000,04.12.2021 à 02:33:15,04.12.2021 à 02:34:31,
1.677806,com.sec.android.app.shealth,96,230002,3600000,04.12.2021 à 02:34:00,3.270000,3hCrv0rpUB,,04.12.2021 à 02:34:59,61ab6cf9-349e-6312-27d3-5e0d0e0a4999,77.620000,04.12.2021 à 02:34:31,04.12.2021 à 02:35:01,
1.546535,com.sec.android.app.shealth,111,230002,3600000,04.12.2021 à 02:35:00,3.480000,3hCrv0rpUB,,04.12.2021 à 02:35:59,25280c0e-2f27-a3b9-eba4-8e1b97442f4b,86.470000,04.12.2021 à 02:35:53,04.12.2021 à 02:36:05,
1.510540,com.sec.android.app.shealth,112,230002,3600000,04.12.2021 à 02:36:00,3.660000,3hCrv0rpUB,,04.12.2021 à 02:36:59,f47b4d1b-36c3-c7c2-c93d-89663e88825b,87.000000,04.12.2021 à 02:36:05,04.12.2021 à 02:37:36,
1.518010,com.sec.android.app.shealth,107,230002,3600000,04.12.2021 à 02:37:00,3.450000,3hCrv0rpUB,,04.12.2021 à 02:37:59,59e52551-4f7d-d4b4-2830-59692870f836,83.099000,04.12.2021 à 02:37:36,04.12.2021 à 02:38:16,
1.408160,com.sec.android.app.shealth,100,230002,3600000,04.12.2021 à 02:38:00,3.270000,3hCrv0rpUB,,04.12.2021 à 02:38:59,4d8adba6-b757-89a6-e574-a227a66d7ae3,76.071000,04.12.2021 à 02:38:16,04.12.2021 à 02:39:15,
1.560082,com.sec.android.app.shealth,92,230002,3600000,04.12.2021 à 02:39:00,3.200000,3hCrv0rpUB,,04.12.2021 à 02:39:59,d6cbfc7d-dee6-6e87-5924-6b481fa63dc7,72.959000,04.12.2021 à 02:39:15,04.12.2021 à 02:40:13,
1.578120,com.sec.android.app.shealth,108,230002,3600000,04.12.2021 à 02:40:00,3.630000,3hCrv0rpUB,,04.12.2021 à 02:40:59,f4d5db72-597a-b127-7be6-7c971eb1a73f,86.671000,04.12.2021 à 02:40:13,04.12.2021 à 02:41:05,
1.623586,com.sec.android.app.shealth,111,230002,3600000,04.12.2021 à 02:41:00,3.510000,3hCrv0rpUB,,04.12.2021 à 02:41:59,42a7f9a4-ef19-63f2-d344-25dbc9b5d9e1,88.260000,04.12.2021 à 02:41:05,04.12.2021 à 02:42:22,
1.375508,com.sec.android.app.shealth,67,230002,3600000,04.12.2021 à 02:42:00,2.260000,3hCrv0rpUB,,04.12.2021 à 02:42:59,71c9d705-7c92-cb1b-1a47-2c27094ac6cf,50.790000,04.12.2021 à 02:42:22,04.12.2021 à 02:45:39,
1.444444,com.sec.android.app.shealth,41,230002,3600000,04.12.2021 à 02:43:00,1.450000,3hCrv0rpUB,,04.12.2021 à 02:43:59,051e9d8a-a945-86a2-ef10-62c3bfdf7ed3,30.670000,04.12.2021 à 02:45:39,04.12.2021 à 02:45:39,
1.576131,com.sec.android.app.shealth,88,230002,3600000,04.12.2021 à 02:48:00,2.980000,3hCrv0rpUB,,04.12.2021 à 02:48:59,f29e1e72-7c88-55e2-f231-14438dcc0b2b,68.610000,04.12.2021 à 02:48:11,04.12.2021 à 02:49:20,
1.495552,com.sec.android.app.shealth,93,230002,3600000,04.12.2021 à 02:49:00,3.100000,3hCrv0rpUB,,04.12.2021 à 02:49:59,de221c12-6382-f0e7-0a22-779484faa2a4,71.639000,04.12.2021 à 02:49:20,04.12.2021 à 02:51:15,
1.611111,com.sec.android.app.shealth,107,230002,3600000,04.12.2021 à 02:50:00,3.460000,3hCrv0rpUB,,04.12.2021 à 02:50:59,8ae82c92-a999-44fe-79cc-61672b4f7f7f,84.920000,04.12.2021 à 02:51:15,04.12.2021 à 02:51:15,
1.628291,com.sec.android.app.shealth,113,230002,3600000,04.12.2021 à 02:51:00,3.590000,3hCrv0rpUB,,04.12.2021 à 02:51:59,17e28d44-6b0e-1c95-3219-2f85b2478313,88.970000,04.12.2021 à 02:51:15,04.12.2021 à 02:52:01,
