timestamp,x,y,z,accuracy
1637591477842,-9.12269,-1.5801288,3.6681948,3
1637591477860,-9.295065,-1.5083058,3.7735353,3
1637591477879,-9.381251,-1.4412711,3.7639587,3
1637591477897,-9.30943,-1.316778,3.7017121,3
1637591477917,-9.405192,-1.0725797,3.7639587,3
1637591477937,-9.500957,-1.0246978,3.8214173,3
1637591477962,-9.496169,-1.0965208,3.8597229,3
1637591477983,-9.352523,-1.0869445,3.9363341,3
1637591478003,-9.3716755,-1.2928369,4.060827,3
1637591478021,-9.314218,-1.6327989,4.257143,3
1637591478044,-9.271124,-2.1116185,4.281084,3
1637591478063,-9.271124,-2.5042508,4.228414,3
1637591478081,-9.481805,-2.4372158,4.199685,3
1637591478098,-9.697274,-2.4372158,4.3624835,3
1637591478116,-9.496169,-2.4659452,4.2858725,3
1637591478137,-9.3716755,-2.4372158,4.2906604,3
1637591478155,-9.663755,-2.652685,4.3433304,3
1637591478174,-9.869649,-2.7388725,4.4821887,3
1637591478195,-9.60151,-2.53298,4.396001,3
1637591478214,-9.429133,-2.5042508,4.4774,3
1637591478234,-9.3621,-2.3845458,4.2954483,3
1637591478255,-9.12269,-2.1307714,4.3146014,3
1637591478274,-8.792304,-1.8626324,4.151803,3
1637591478301,-8.390096,-1.7094101,4.003369,3
1637591478399,-8.284756,-1.5944933,3.8501463,3
1637591478399,-8.0357685,-1.5513996,3.649042,3
1637591478399,-7.8059354,-1.2928369,3.720865,3
1637591478408,-7.8346643,-1.0390624,3.8597229,3
1637591478408,-7.9208517,-0.8331699,3.7591705,3
1637591478413,-7.762841,-0.4309613,3.2899272,3
1637591478430,-7.5665255,-0.17239861,3.4479377,3
1637591478452,-7.006306,-0.34477377,3.8740873,3
1637591478474,-6.939272,-2.3528934E-5,4.328966,3
1637591478496,-7.0541883,0.21065715,3.9890041,3
1637591478513,-6.7956257,0.45006704,4.4103656,3
1637591478531,-6.948848,0.5793484,4.9179144,3
1637591478552,-7.0972824,0.46443164,4.836515,3
1637591478573,-7.0541883,0.85706383,4.515706,3
1637591478593,-7.576102,0.7612999,4.467824,3
1637591478612,-8.174626,0.5314664,4.573164,3
1637591478631,-8.509801,0.03828205,4.4390945,3
1637591478651,-8.907221,-0.18676321,4.4774,3
1637591478672,-9.194512,-0.19155143,4.3816366,3
1637591478693,-9.81219,-0.0718465,4.0991325,3
1637591478711,-10.525632,-0.22028063,3.7352295,3
1637591478733,-10.879958,-0.40702027,3.54849,3
1637591478751,-11.21992,-0.6320656,3.5437016,3
1637591478771,-11.775351,-0.7134649,3.7735353,3
1637591478791,-12.091372,-0.82838166,3.529337,3
1637591478810,-11.904633,-1.2114376,3.2181041,3
1637591478830,-11.435389,-1.1444027,3.0074234,3
1637591478854,-10.923052,-1.1060972,2.8158958,3
1637591478874,-10.760253,-1.0103333,2.9308126,3
1637591478894,-10.544784,-0.8714755,3.0600936,3
1637591478914,-10.295797,-1.005545,3.184587,3
1637591478934,-10.003717,-1.0246978,3.208528,3
1637591478954,-9.673333,-1.2066493,3.1941633,3
1637591478975,-9.390829,-1.173132,3.261198,3
1637591478994,-9.242394,-1.0869445,3.30908,3
1637591479013,-9.1370535,-1.1156735,3.1462812,3
1637591479028,-9.079596,-1.2210139,3.0361528,3
1637591479054,-8.921586,-1.2832606,3.0600936,3
1637591479073,-9.079596,-1.4700001,3.1079757,3
1637591479093,-9.117902,-1.3550835,3.160646,3
1637591479112,-9.098749,-1.2305903,3.0457292,3
1637591479129,-9.448287,-0.99118036,3.0744581,3
1637591479148,-9.764308,-0.89541644,3.0840347,3
1637591479167,-9.591933,-0.67994756,2.9882708,3
1637591479186,-9.773885,-0.50278425,2.9882708,3
1637591479205,-9.907954,-0.4261731,2.873354,3
1637591479225,-9.960624,-0.4596905,2.8446248,3
1637591479247,-10.022871,-0.32562095,2.8781424,3
1637591479273,-10.037236,-0.25858617,2.820684,3
1637591479373,-10.037236,-0.17239861,2.6914024,3
1637591479392,-10.008506,-0.009599924,2.6195796,3
1637591479393,-9.797826,-2.3528934E-5,2.5908506,3
1637591479393,-9.663755,-0.02396451,2.557333,3
1637591479393,-9.65418,0.12446961,2.7632256,3
1637591479396,-9.548839,0.22502175,2.8446248,3
1637591479406,-9.481805,0.3926087,2.9116597,3
1637591479423,-9.381251,0.5075254,2.8637776,3
1637591479442,-9.079596,0.6655359,2.8589895,3
1637591479461,-8.878491,0.7229943,2.8446248,3
1637591479484,-8.825822,0.7325707,2.8398368,3
1637591479506,-8.615141,0.64638317,2.8398368,3
1637591479526,-8.528953,0.6799005,2.7440727,3
1637591479545,-8.471495,0.43091428,2.6866143,3
1637591479564,-8.394884,0.36866766,2.6291559,3
1637591479585,-8.6103525,0.23459816,2.6147914,3
1637591479604,-8.543318,0.16277519,2.5477564,3
1637591479625,-8.308696,0.10531682,2.4280517,3
1637591479644,-8.275179,0.033493854,2.2844057,3
1637591479664,-8.203356,-0.014388129,2.1168187,3
1637591479683,-7.7819943,-0.0574819,1.9588084,3
1637591479702,-7.863394,0.09574042,1.90135,3
1637591479722,-8.9263735,-0.019176304,2.1982183,3
1637591479742,-10.228763,0.004764661,2.8398368,3
1637591479762,-10.779406,-0.12930487,3.6059482,3
1637591479782,-10.559149,-0.69431216,4.156591,3
1637591479802,-10.87517,-1.2353785,4.137438,3
1637591479822,-11.095427,-1.5083058,3.5389135,3
1637591479842,-10.6597,-1.3502953,2.6961908,3
1637591479862,-10.022871,-1.173132,2.044996,3
1637591479881,-9.740367,-1.0965208,1.8678327,3
1637591479901,-9.99893,-0.7278295,2.169489,3
1637591479921,-10.027658,-0.58418363,2.408899,3
1637591479941,-9.730791,-0.66558295,2.4472046,3
1637591479960,-9.778673,-0.7278295,2.5142393,3
1637591479980,-10.094694,-0.9193575,2.4807217,3
1637591480000,-9.754732,-0.9049929,2.1886418,3
1637591480021,-9.275911,-1.0534271,1.9683847,3
1637591480040,-9.453074,-1.0486388,2.025843,3
1637591480059,-9.678121,-0.9049929,2.0545723,3
1637591480084,-9.563204,-0.7709233,2.0833015,3
1637591480104,-9.515322,-0.7421941,2.1551244,3
1637591480123,-9.797826,-0.67994756,2.1072426,3
1637591480143,-9.778673,-0.4836315,2.1120307,3
1637591480164,-9.582356,-0.30646813,2.1311834,3
1637591480185,-9.682909,-0.2346452,2.1359718,3
1637591480202,-9.7116375,-0.033540905,2.0354195,3
1637591480223,-9.639814,-0.03832911,1.9683847,3
1637591480239,-9.567992,-0.06227009,1.9779611,3
1637591480344,-9.726003,-0.028752714,1.9396555,3
1637591480344,-9.57278,0.07179944,1.9061381,3
1637591480356,-9.409982,-2.3528934E-5,1.8582561,3
1637591480358,-9.496169,-0.033540905,1.8582561,3
1637591480359,-9.448287,-0.033540905,1.7864332,3
1637591480359,-9.342947,-0.014388129,1.733763,3
1637591480377,-9.429133,-0.08142288,1.805586,3
1637591480393,-9.481805,-0.10057567,1.9109263,3
1637591480417,-9.453074,-0.15324585,1.8821971,3
1637591480435,-9.347734,-0.20112781,1.8486798,3
1637591480455,-9.419558,-0.30646813,1.9396555,3
1637591480474,-9.548839,-0.21070422,2.021055,3
1637591480492,-9.443499,-0.33998555,2.049784,3
1637591480518,-9.4770155,-0.43574947,1.997114,3
1637591480532,-9.611086,-0.46447867,2.073725,3
1637591480553,-9.563204,-0.52672523,2.0641487,3
1637591480573,-9.524898,-0.5793954,1.9779611,3
1637591480595,-9.596721,-0.6033364,2.021055,3
1637591480614,-9.721215,-0.6607948,2.044996,3
1637591480634,-9.658968,-0.75177056,2.0689368,3
1637591480654,-9.611086,-0.8140171,1.9923258,3
1637591480675,-9.65418,-0.8523227,2.0545723,3
1637591480694,-9.668544,-0.86668724,2.073725,3
1637591480714,-9.682909,-0.85711086,2.1024542,3
1637591480734,-9.639814,-0.93851024,2.0306313,3
1637591480754,-9.702062,-0.9145692,2.145548,3
1637591480774,-9.663755,-0.8714755,2.0928776,3
1637591480794,-9.615873,-0.8140171,2.0306313,3
1637591480814,-9.658968,-0.75177056,2.0593605,3
1637591480834,-9.70685,-0.6560065,2.0785131,3
1637591480854,-9.630239,-0.69431216,2.0162668,3
1637591480871,-9.611086,-0.6368538,1.9205027,3
1637591480893,-9.620662,-0.5506662,1.9252911,3
1637591480914,-9.611086,-0.51714885,1.95402,3
1637591480932,-9.635027,-0.42138493,1.8821971,3
1637591480951,-9.57278,-0.46447867,1.9779611,3
1637591480971,-9.52011,-0.4022321,1.9635966,3
1637591480992,-9.529687,-0.4261731,1.9779611,3
1637591481010,-9.620662,-0.30646813,1.8965617,3
1637591481031,-9.582356,-0.30167997,1.877409,3
1637591481051,-9.481805,-0.33998555,1.8726207,3
1637591481071,-9.500957,-0.32562095,1.9252911,3
1637591481090,-9.587145,-0.31604457,1.9492319,3
1637591481110,-9.544051,-0.2490098,1.877409,3
1637591481130,-9.481805,-0.29689175,1.8917736,3
1637591481149,-9.505746,-0.35435015,1.9109263,3
1637591481170,-9.615873,-0.38307935,1.9683847,3
1637591481189,-9.539263,-0.35435015,1.9061381,3
1637591481209,-9.481805,-0.3974439,1.9061381,3
1637591481292,-9.544051,-0.4022321,1.9683847,3
1637591481296,-9.678121,-0.45011413,1.9348674,3
1637591481307,-9.587145,-0.46926683,1.9300792,3
1637591481314,-9.639814,-0.54587805,1.9444437,3
1637591481315,-9.702062,-0.5650308,1.9683847,3
1637591481329,-9.563204,-0.52672523,1.9157145,3
1637591481347,-9.46744,-0.617701,1.8869854,3
1637591481365,-9.567992,-0.5650308,1.9252911,3
1637591481391,-9.663755,-0.5985482,1.9923258,3
1637591481409,-9.558415,-0.6033364,1.9396555,3
1637591481427,-9.46744,-0.689524,1.9827495,3
1637591481447,-9.548839,-0.6464302,2.0306313,3
1637591481465,-9.649392,-0.6560065,2.025843,3
1637591481487,-9.582356,-0.6991004,2.0066903,3
1637591481506,-9.534474,-0.65121835,1.9827495,3
1637591481524,-9.611086,-0.6560065,1.9683847,3
1637591481544,-9.668544,-0.6129128,2.0066903,3
1637591481566,-9.510533,-0.5889718,1.9252911,3
1637591481585,-9.596721,-0.51714885,1.9779611,3
1637591481604,-9.668544,-0.52672523,1.9731729,3
1637591481624,-9.6062975,-0.5506662,1.9731729,3
1637591481644,-9.505746,-0.56981903,2.0066903,3
1637591481664,-9.558415,-0.46447867,1.9923258,3
1637591481684,-9.6062975,-0.4596905,1.9635966,3
1637591481705,-9.615873,-0.45011413,1.9348674,3
1637591481725,-9.524898,-0.43574947,1.9635966,3
1637591481745,-9.639814,-0.5793954,2.0066903,3
1637591481764,-9.917531,-0.50278425,1.6523638,3
1637591481783,-10.037236,-0.21070422,1.2597315,3
1637591481801,-10.573514,-0.21549241,1.4847767,3
1637591481822,-11.334837,-0.21549241,2.8446248,3
1637591481843,-11.526364,-0.5123607,3.7065005,3
1637591481864,-11.037969,-0.8475345,4.5061293,3
1637591481884,-10.204822,-0.641642,4.7790565,3
1637591481904,-9.457864,-0.17239861,4.2619314,3
1637591481924,-8.897645,0.56977195,3.6298892,3
1637591481945,-8.294332,0.7421471,3.30908,3
1637591481964,-8.145897,-0.014388129,3.0600936,3
1637591481984,-7.9208517,-0.55545443,2.6100032,3
1637591482004,-7.4611855,-0.7757115,2.6961908,3
1637591482024,-7.255293,-0.6081246,2.8398368,3
1637591482044,-7.710171,-0.3974439,2.6914024,3
1637591482064,-7.887335,-0.8188053,2.5716975,3
1637591482081,-7.7676296,-1.2545313,2.6866143,3
1637591482103,-8.088439,-1.2641077,2.9403887,3
1637591482121,-8.686964,-1.5609759,3.0600936,3
1637591482140,-8.77315,-1.6519517,3.0217884,3
1637591482160,-9.055655,-1.345507,3.0505173,3
1637591482180,-9.793036,-1.3119897,3.3713264,3
1637591482262,-9.86486,-1.5561877,3.720865,3
1637591482262,-9.2663355,-1.3886008,3.941122,3
1637591482262,-9.17536,-0.99596864,4.352907,3
1637591482283,-9.151419,-0.8044407,4.4869766,3
1637591482288,-8.859339,-0.5363016,4.5779524,3
1637591482305,-8.830609,-0.3974439,4.549223,3
1637591482318,-8.77794,-0.4836315,4.42473,3
1637591482336,-8.830609,-0.641642,4.209261,3
1637591482357,-9.084384,-0.79007614,4.0704036,3
1637591482377,-9.189725,-1.0151215,3.9794278,3
1637591482397,-9.271124,-1.2832606,3.912393,3
1637591482418,-9.271124,-1.3981773,3.8262053,3
1637591482437,-9.285489,-1.2736841,3.5676427,3
1637591482458,-9.299852,-0.93851024,3.184587,3
1637591482478,-9.208877,-0.7469823,2.7871666,3
1637591482497,-9.242394,-0.6368538,2.5860622,3
1637591482517,-9.290277,-0.54587805,2.5908506,3
1637591482538,-9.256759,-0.39265573,2.5956385,3
1637591482557,-9.347734,-0.2681626,2.4759338,3
1637591482579,-9.366888,-0.15324585,2.6818264,3
1637591482596,-9.386041,-0.19633962,2.7728019,3
1637591482614,-9.453074,-0.33998555,2.9164476,3
1637591482635,-9.52011,-0.32562095,3.0457292,3
1637591482655,-9.496169,-0.2633744,3.0217884,3
1637591482674,-9.544051,-0.2346452,2.9356005,3
1637591482695,-9.644603,-0.2921036,2.8925068,3
1637591482714,-9.587145,-0.28731537,2.6818264,3
1637591482734,-9.342947,-0.2921036,2.5190275,3
1637591482755,-9.347734,-0.30646813,2.6100032,3
1637591482773,-9.319006,-0.31125635,2.5429685,3
1637591482794,-9.232818,-0.4261731,2.533392,3
1637591482814,-9.2807,-0.37829113,2.509451,3
1637591482834,-9.275911,-0.4405377,2.4663572,3
1637591482854,-9.304641,-0.48841965,2.5190275,3
1637591482874,-9.438711,-0.4788432,2.6147914,3
1637591482894,-9.429133,-0.40702027,2.5716975,3
1637591482914,-9.409982,-0.34477377,2.6100032,3
1637591482934,-9.433923,-0.36871475,2.677038,3
1637591482955,-9.453074,-0.34956193,2.7105553,3
1637591482974,-9.352523,-0.34477377,2.72492,3
1637591482994,-9.338159,-0.36871475,2.7297082,3
1637591483013,-9.381251,-0.41659665,2.6866143,3
1637591483033,-9.491381,-0.5123607,2.6339443,3
1637591483056,-9.419558,-0.5075724,2.6674614,3
1637591483072,-9.390829,-0.49320787,2.581274,3
1637591483091,-9.462652,-0.52672523,2.5381804,3
1637591483111,-9.462652,-0.4596905,2.605215,3
1637591483132,-9.328582,-0.52672523,2.533392,3
1637591483152,-9.419558,-0.52672523,2.5621212,3
1637591483241,-9.515322,-0.51714885,2.6195796,3
1637591483241,-9.381251,-0.46926683,2.6483088,3
1637591483242,-9.338159,-0.4309613,2.6004267,3
1637591483242,-9.462652,-0.45011413,2.6866143,3
1637591483251,-9.60151,-0.4022321,2.72492,3
1637591483270,-9.409982,-0.42138493,2.7105553,3
1637591483288,-9.319006,-0.4549023,2.6626732,3
1637591483309,-9.405192,-0.43574947,2.605215,3
1637591483329,-9.400405,-0.49799603,2.6339443,3
1637591483351,-9.472228,-0.5315134,2.6291559,3
1637591483370,-9.41477,-0.5219371,2.557333,3
1637591483389,-9.481805,-0.59375995,2.5477564,3
1637591483409,-9.319006,-0.5889718,2.5429685,3
1637591483430,-9.342947,-0.5315134,2.5860622,3
1637591483449,-9.472228,-0.4788432,2.72492,3
1637591483469,-9.41477,-0.49320787,2.6147914,3
1637591483488,-9.357311,-0.41659665,2.5860622,3
1637591483509,-9.448287,-0.5219371,2.6195796,3
1637591483528,-9.433923,-0.5315134,2.6578853,3
1637591483550,-9.405192,-0.5793954,2.653097,3
1637591483568,-9.46744,-0.49320787,2.5860622,3
1637591483588,-9.491381,-0.5075724,2.5429685,3
1637591483607,-9.376464,-0.5506662,2.5142393,3
1637591483629,-9.46744,-0.4596905,2.6100032,3
1637591483652,-9.500957,-0.4596905,2.5860622,3
1637591483669,-9.496169,-0.4836315,2.557333,3
1637591483687,-9.491381,-0.54587805,2.6195796,3
1637591483708,-9.505746,-0.5650308,2.605215,3
1637591483725,-9.644603,-0.56981903,2.6578853,3
1637591483745,-9.515322,-0.56981903,2.6866143,3
1637591483765,-9.338159,-0.67515934,2.6291559,3
1637591483785,-9.156207,-0.67515934,2.6387322,3
1637591483805,-9.1370535,-0.5650308,2.6626732,3
1637591483826,-9.1370535,-0.6320656,2.6674614,3
1637591483844,-9.132266,-0.5650308,2.6004267,3
1637591483864,-9.290277,-0.5889718,2.6004267,3
1637591483884,-9.649392,-0.62248915,2.6435206,3
1637591483904,-9.577569,-0.56981903,2.5908506,3
1637591483924,-9.448287,-0.51714885,2.6004267,3
1637591483943,-9.481805,-0.4405377,2.6674614,3
1637591483963,-9.491381,-0.40702027,2.6961908,3
1637591483984,-9.486593,-0.4309613,2.6866143,3
1637591484003,-9.271124,-0.4261731,2.6291559,3
1637591484023,-9.127478,-0.47405505,2.557333,3
1637591484043,-9.089171,-0.5219371,2.6243677,3
1637591484063,-9.017349,-0.52672523,2.5669096,3
1637591484084,-9.275911,-0.6033364,2.5286038,3
1637591484103,-9.457864,-0.689524,2.5669096,3
1637591484123,-9.204089,-0.7134649,2.6243677,3
1637591484210,-9.204089,-0.88584,2.7344964,3
1637591484210,-9.697274,-1.0199096,2.8877187,3
1637591484210,-9.788249,-1.0246978,2.801531,3
1637591484211,-9.486593,-1.12525,2.72492,3
1637591484223,-9.319006,-1.1156735,2.8589895,3
1637591484242,-9.323793,-1.0390624,2.8877187,3
1637591484261,-9.352523,-1.0103333,2.7680137,3
1637591484280,-9.319006,-1.0725797,2.653097,3
1637591484301,-9.304641,-1.1539792,2.6578853,3
1637591484321,-9.505746,-1.3024133,2.6291559,3
1637591484341,-9.443499,-1.2976251,2.6291559,3
1637591484361,-9.218453,-1.1874965,2.5477564,3
1637591484384,-9.275911,-1.1060972,2.6195796,3
1637591484405,-9.328582,-1.1013091,2.7680137,3
1637591484426,-9.457864,-1.0725797,2.9547534,3
1637591484444,-9.376464,-0.957663,2.8925068,3
1637591484464,-9.223242,-0.8427463,2.700979,3
1637591484480,-9.242394,-0.8523227,2.7201316,3
1637591484499,-9.2663355,-0.93372196,2.796743,3
1637591484518,-9.060443,-0.8523227,2.6866143,3
1637591484538,-9.084384,-0.8762637,2.5908506,3
1637591484563,-9.079596,-0.85711086,2.509451,3
1637591484584,-8.983831,-0.93372196,2.4519928,3
1637591484605,-9.007772,-0.9624513,2.3993225,3
1637591484624,-9.022138,-1.0007567,2.437628,3
1637591484643,-9.098749,-0.99118036,2.4280517,3
1637591484663,-9.093961,-0.92414564,2.4280517,3
1637591484683,-9.199301,-0.8714755,2.5429685,3
1637591484704,-9.4770155,-0.8714755,2.653097,3
1637591484723,-9.60151,-0.7565587,2.6291559,3
1637591484743,-9.764308,-0.7565587,2.8111074,3
1637591484762,-9.874436,-0.88584,2.8829305,3
1637591484782,-9.879225,-0.8714755,2.921236,3
1637591484797,-9.912742,-0.9049929,2.8398368,3
1637591484817,-9.869649,-0.92414564,2.849413,3
1637591484836,-9.778673,-0.9432984,2.9403887,3
1637591484857,-9.548839,-0.99596864,2.8350484,3
1637591484874,-9.4770155,-1.0677917,2.6961908,3
1637591484894,-9.529687,-1.0725797,2.605215,3
1637591484915,-9.486593,-1.1108854,2.4663572,3
1637591484934,-9.453074,-1.1300381,2.2221591,3
1637591484953,-9.30943,-1.0630034,2.2125828,3
1637591484974,-9.218453,-1.0246978,2.2508886,3
1637591484994,-9.22803,-0.94808656,2.2700412,3
1637591485014,-9.247183,-0.85711086,2.2748291,3
1637591485034,-9.256759,-0.8044407,2.3179233,3
1637591485055,-9.4770155,-0.5793954,2.3179233,3
1637591485074,-9.692485,-0.3974439,2.2939823,3
1637591485094,-9.558415,-0.11015208,2.2748291,3
1637591485188,-9.587145,-0.0718465,2.3035586,3
1637591485196,-9.807402,0.009552874,2.3466523,3
1637591485197,-9.8169775,0.06222304,2.337076,3
1637591485204,-9.6062975,0.1436224,2.241312,3
1637591485204,-9.6062975,0.1531988,2.1503363,3
1637591485211,-9.663755,0.27290374,2.1599126,3
1637591485231,-9.433923,0.27769193,2.1359718,3
1637591485251,-9.30943,0.22980995,2.1647007,3
1637591485271,-9.419558,0.19629256,2.19343,3
1637591485294,-9.486593,0.3207857,2.217371,3
1637591485314,-9.3621,0.25853914,2.1311834,3
1637591485335,-9.271124,0.14841059,2.1742773,3
1637591485354,-9.419558,0.03828205,2.2221591,3
1637591485375,-9.429133,0.004764661,2.2556765,3
1637591485394,-9.261548,-0.019176304,2.2030065,3
1637591485414,-9.232818,-0.15803407,2.2461002,3
1637591485432,-9.424346,-0.2681626,2.365805,3
1637591485454,-9.409982,-0.2921036,2.3322878,3
1637591485471,-9.41477,-0.32083273,2.3466523,3
1637591485491,-9.457864,-0.4405377,2.3514404,3
1637591485512,-9.548839,-0.5075724,2.461569,3
1637591485531,-9.663755,-0.57460725,2.4519928,3
1637591485551,-9.596721,-0.6703712,2.413687,3
1637591485571,-9.596721,-0.70388854,2.4424162,3
1637591485590,-9.644603,-0.7134649,2.5238156,3
1637591485610,-9.611086,-0.7469823,2.4472046,3
1637591485630,-9.505746,-0.7757115,2.413687,3
1637591485650,-9.539263,-0.86668724,2.389746,3
1637591485671,-9.524898,-0.8235935,2.4711454,3
1637591485689,-9.472228,-0.76134694,2.4184752,3
1637591485709,-9.338159,-0.69431216,2.4998748,3
1637591485729,-9.4770155,-0.72304136,2.4807217,3
1637591485751,-9.57278,-0.6991004,2.5190275,3
1637591485769,-9.591933,-0.58418363,2.5525448,3
1637591485787,-9.443499,-0.6847357,2.4232635,3
1637591485807,-9.448287,-0.6272774,2.3945343,3
1637591485826,-9.505746,-0.6607948,2.4472046,3
1637591485848,-9.515322,-0.58418363,2.3945343,3
1637591485868,-9.500957,-0.48841965,2.3274994,3
1637591485887,-9.510533,-0.47405505,2.313135,3
1637591485911,-9.438711,-0.5075724,2.337076,3
1637591485929,-9.500957,-0.4118085,2.2748291,3
1637591485951,-9.496169,-0.37829113,2.3274994,3
1637591485968,-9.424346,-0.32083273,2.265253,3
1637591485987,-9.472228,-0.28731537,2.365805,3
1637591486007,-9.539263,-0.35913837,2.365805,3
1637591486026,-9.481805,-0.30167997,2.337076,3
1637591486047,-9.567992,-0.2825272,2.2317355,3
1637591486065,-9.486593,-0.18197502,2.2844057,3
1637591486140,-9.505746,-0.2681626,2.2939823,3
1637591486150,-9.462652,-0.277739,2.2796175,3
1637591486150,-9.457864,-0.30646813,2.2987702,3
1637591486150,-9.558415,-0.37829113,2.3227112,3
1637591486171,-9.481805,-0.3735029,2.289194,3
1637591486186,-9.457864,-0.30646813,2.289194,3
1637591486205,-9.443499,-0.36392653,2.2748291,3
1637591486223,-9.472228,-0.49320787,2.337076,3
1637591486244,-9.529687,-0.44532585,2.3466523,3
1637591486263,-9.46744,-0.43574947,2.3322878,3
1637591486284,-9.429133,-0.51714885,2.2700412,3
1637591486303,-9.457864,-0.47405505,2.3705933,3
1637591486323,-9.582356,-0.4836315,2.384958,3
1637591486343,-9.510533,-0.47405505,2.4807217,3
1637591486363,-9.41477,-0.5363016,2.5190275,3
1637591486383,-9.52011,-0.5985482,2.5381804,3
1637591486403,-9.587145,-0.5889718,2.6100032,3
1637591486422,-9.539263,-0.65121835,2.5238156,3
1637591486444,-9.567992,-0.641642,2.4711454,3
1637591486462,-9.716426,-0.6033364,2.4519928,3
1637591486484,-9.658968,-0.48841965,2.5381804,3
1637591486504,-9.596721,-0.34477377,2.605215,3
1637591486524,-9.678121,-0.2681626,2.6722498,3
1637591486544,-9.788249,-0.4836315,3.017,3
1637591486565,-9.831343,-0.4788432,3.189375,3
1637591486584,-9.778673,-0.7565587,3.0122118,3
1637591486604,-9.658968,-0.5219371,2.8350484,3
1637591486624,-9.409982,-0.35913837,2.9643297,3
1637591486645,-9.376464,-0.51714885,3.1319168,3
1637591486664,-9.46744,-0.2681626,3.1079757,3
1637591486684,-9.510533,-0.79007614,3.3904796,3
1637591486702,-9.208877,-0.9624513,3.5149724,3
1637591486720,-8.902432,-0.33040917,3.7065005,3
1637591486740,-9.204089,-2.3528934E-5,3.969851,3
1637591486761,-9.582356,-0.12451668,4.175744,3
1637591486781,-9.256759,0.45964342,4.2619314,3
1637591486799,-8.543318,1.1826612,4.036886,3
1637591486820,-8.361366,1.8817381,3.8549345,3
1637591486839,-8.500224,1.8961025,3.6059482,3
1637591486859,-8.605564,1.2688487,3.4383612,3
1637591486878,-8.720481,1.0725327,3.6155248,3
1637591486899,-8.983831,0.87142843,3.6634068,3
1637591486919,-9.06523,0.23938635,3.54849,3
1637591486938,-8.931162,-0.21070422,3.3425975,3
1637591486958,-8.892856,-0.4836315,3.184587,3
1637591486979,-8.912009,-0.66558295,3.3473854,3
1637591486999,-8.787516,-0.52672523,3.4670906,3
1637591487017,-8.7970915,-0.5793954,3.3378093,3
1637591487076,-8.744422,-0.4596905,3.3042917,3
1637591487078,-8.830609,-0.7709233,3.4670906,3
1637591487112,-8.672599,-0.9624513,3.6346774,3
1637591487118,-8.720481,-1.0582151,3.5963717,3
1637591487121,-8.816245,-1.0630034,3.30908,3
1637591487142,-8.873704,-1.3119897,3.0361528,3
1637591487156,-8.552894,-0.7421941,3.9554868,3
1637591487176,-8.581624,-0.9863922,3.9554868,3
1637591487194,-8.739634,-1.1108854,3.6873477,3
1637591487214,-8.634294,-0.6081246,3.6921358,3
1637591487234,-8.6917515,-0.54587805,3.9219694,3
1637591487254,-8.974256,-0.39265573,4.3193893,3
1637591487275,-9.194512,-0.2346452,4.180532,3
1637591487294,-9.256759,-0.0574819,4.209261,3
1637591487313,-9.333371,-0.03832911,4.5061293,3
1637591487335,-9.582356,-0.028752714,4.587529,3
1637591487354,-9.745154,0.3016329,4.328966,3
1637591487373,-9.635027,0.65595955,3.6921358,3
1637591487393,-9.726003,0.7038415,3.3282328,3
1637591487413,-9.745154,0.80439365,3.3665385,3
1637591487432,-9.46744,0.65595955,3.0457292,3
1637591487453,-9.2807,0.8810048,2.700979,3
1637591487474,-9.285489,1.0390153,2.4902983,3
1637591487493,-9.22803,1.0677445,2.4807217,3
1637591487514,-9.117902,1.3406717,2.6578853,3
1637591487535,-9.093961,1.3167307,2.533392,3
1637591487554,-9.242394,1.3885537,2.5381804,3
1637591487574,-9.453074,1.3071543,2.6818264,3
1637591487592,-9.591933,1.1730849,2.9547534,3
1637591487612,-9.60151,0.9767688,2.9116597,3
1637591487634,-9.639814,0.7900291,2.8111074,3
1637591487654,-9.745154,0.5506192,2.7440727,3
1637591487674,-9.611086,0.42133784,2.7057672,3
1637591487694,-9.567992,0.38303226,2.581274,3
1637591487715,-9.60151,0.4548552,2.4663572,3
1637591487735,-9.486593,0.38782048,2.4328399,3
1637591487754,-9.256759,0.3064211,2.3993225,3
1637591487774,-9.409982,0.27769193,2.5860622,3
1637591487794,-9.4770155,0.33993852,2.6961908,3
1637591487814,-9.347734,0.23459816,2.6674614,3
1637591487834,-9.295065,0.1531988,2.72492,3
1637591487854,-9.443499,0.05743485,2.7823782,3
1637591487875,-9.544051,-0.033540905,2.8111074,3
1637591487893,-9.491381,-0.014388129,2.6914024,3
1637591487914,-9.4770155,-0.20112781,2.653097,3
1637591487930,-9.649392,-0.22028063,2.6626732,3
1637591487951,-9.46744,-0.17718683,2.5716975,3
1637591487970,-9.400405,-0.16282226,2.533392,3
1637591487989,-9.395617,-0.21549241,2.6004267,3
1637591488048,-9.534474,-0.20112781,2.6100032,3
1637591488053,-9.544051,-0.09578748,2.6674614,3
1637591488092,-9.429133,-0.11015208,2.533392,3
1637591488092,-9.505746,-0.0574819,2.557333,3
1637591488098,-9.548839,-0.06227009,2.6004267,3
1637591488106,-9.515322,-0.0574819,2.6100032,3
1637591488128,-9.381251,0.033493854,2.5429685,3
1637591488147,-9.386041,-0.009599924,2.4807217,3
1637591488168,-9.491381,0.004764661,2.5381804,3
1637591488187,-9.472228,-0.004811734,2.5046628,3
1637591488207,-9.448287,0.023917466,2.4711454,3
